Date,Price
2014-12-31,17371.640625
2015-01-07,17613.6796875
2015-01-14,17515.23046875
2015-01-21,17387.2109375
2015-01-28,17666.400390625
2015-02-04,17868.759765625
2015-02-11,18047.580078125
2015-02-18,18209.189453125
2015-02-25,18203.369140625
2015-03-04,17662.939453125
2015-03-11,17849.080078125
2015-03-18,18011.140625
2015-03-25,17776.119140625
2015-04-01,17875.419921875
2015-04-08,18036.69921875
2015-04-15,17949.58984375
2015-04-22,18110.140625
2015-04-29,17928.19921875
2015-05-06,18068.23046875
2015-05-13,18312.390625
2015-05-20,18041.5390625
2015-05-27,18011.939453125
2015-06-03,17764.0390625
2015-06-10,17904.48046875
2015-06-17,18144.0703125
2015-06-24,17619.509765625
2015-07-01,17776.91015625
2015-07-08,18053.580078125
2015-07-15,17919.2890625
2015-07-22,17630.26953125
2015-07-29,17550.689453125
2015-08-05,17402.83984375
2015-08-12,17511.33984375
2015-08-19,15666.4404296875
2015-08-26,16058.349609375
2015-09-02,16492.6796875
2015-09-09,16599.849609375
2015-09-16,16330.4697265625
2015-09-23,16049.1298828125
2015-09-30,16790.189453125
2015-10-07,17081.890625
2015-10-14,17217.109375
2015-10-21,17581.4296875
2015-10-28,17918.150390625
2015-11-04,17758.2109375
2015-11-11,17489.5
2015-11-18,17812.189453125
2015-11-25,17888.349609375
2015-12-02,17568.0
2015-12-09,17524.91015625
2015-12-16,17417.26953125
2015-12-23,17720.98046875
2015-12-30,17158.66015625
2016-01-06,16516.220703125
2016-01-13,16016.01953125
2016-01-20,16167.23046875
2016-01-27,16153.5400390625
2016-02-03,16014.3798828125
2016-02-10,16196.41015625
2016-02-17,16431.779296875
2016-02-24,16865.080078125
2016-03-02,16964.099609375
2016-03-09,17251.529296875
2016-03-16,17582.5703125
2016-03-23,17633.109375
2016-03-30,17603.3203125
2016-04-06,17721.25
2016-04-13,18053.599609375
2016-04-20,17990.3203125
2016-04-27,17750.91015625
2016-05-04,17928.349609375
2016-05-11,17529.98046875
2016-05-18,17706.05078125
2016-05-25,17787.19921875
2016-06-01,17938.279296875
2016-06-08,17674.8203125
2016-06-15,17829.73046875
2016-06-22,17409.720703125
2016-06-29,17840.619140625
2016-07-06,18347.669921875
2016-07-13,18559.009765625
2016-07-20,18473.75
2016-07-27,18313.76953125
2016-08-03,18533.05078125
2016-08-10,18552.01953125
2016-08-17,18547.30078125
2016-08-24,18454.30078125
2016-08-31,18538.119140625
2016-09-07,18066.75
2016-09-14,18129.9609375
2016-09-21,18228.30078125
2016-09-28,18168.44921875
2016-10-05,18128.66015625
2016-10-12,18161.939453125
2016-10-19,18169.26953125
2016-10-26,18037.099609375
2016-11-02,18332.740234375
2016-11-09,18923.060546875
2016-11-16,19023.869140625
2016-11-23,19121.599609375
2016-11-30,19251.779296875
2016-12-07,19911.2109375
2016-12-14,19974.619140625
2016-12-21,19945.0390625
2016-12-28,19881.759765625
2017-01-04,19855.529296875
2017-01-11,19826.76953125
2017-01-18,19912.7109375
2017-01-25,19864.08984375
2017-02-01,20090.2890625
2017-02-08,20504.41015625
2017-02-15,20743.0
2017-02-22,20812.240234375
2017-03-01,20924.759765625
2017-03-08,20837.369140625
2017-03-15,20668.009765625
2017-03-22,20701.5
2017-03-29,20689.240234375
2017-04-05,20651.30078125
2017-04-12,20523.279296875
2017-04-19,20996.119140625
2017-04-26,20949.890625
2017-05-03,20975.779296875
2017-05-10,20979.75
2017-05-17,20937.91015625
2017-05-24,21029.470703125
2017-05-31,21136.23046875
2017-06-07,21328.470703125
2017-06-14,21467.140625
2017-06-21,21310.66015625
2017-06-28,21479.26953125
2017-07-05,21409.0703125
2017-07-12,21574.73046875
2017-07-19,21613.4296875
2017-07-26,21963.919921875
2017-08-02,22085.33984375
2017-08-09,21998.990234375
2017-08-16,21899.890625
2017-08-23,21865.369140625
2017-08-30,21753.310546875
2017-09-06,22118.859375
2017-09-13,22370.80078125
2017-09-20,22284.3203125
2017-09-27,22641.669921875
2017-10-04,22830.6796875
2017-10-11,22997.439453125
2017-10-18,23441.759765625
2017-10-25,23377.240234375
2017-11-01,23557.23046875
2017-11-08,23409.470703125
2017-11-15,23590.830078125
2017-11-22,23836.7109375
2017-11-29,24180.640625
2017-12-06,24504.80078125
2017-12-13,24754.75
2017-12-20,24746.2109375
2017-12-27,24824.009765625
2018-01-03,25385.80078125
2018-01-10,25792.859375
2018-01-17,26210.810546875
2018-01-24,26076.890625
